# -38.504024 178.082740 1 2 0 
-38.494797 178.061123 0.7513
-38.516227 178.042169 1.0200
-38.525279 178.068730 1.0503
-38.513734 178.038397 0.9473
-38.512224 178.026819 0.9127
-38.490290 178.037699 0.7213
-38.489433 178.083464 0.7460
-38.504998 178.031129 0.7633
-38.520857 178.047124 1.0833
-38.527031 178.085382 1.0617
-38.516513 178.054315 1.0877
-38.500384 178.038106 0.7933
-38.495435 178.055542 0.7573
-38.510602 178.054611 0.9500
-38.485632 178.043812 0.6413
-38.495271 178.066174 0.7455
-38.514129 178.019801 0.9387
-38.486945 178.058625 0.5273
-38.479802 178.047242 0.6193
-38.486364 178.062479 0.5600
-38.490698 178.077550 0.7180
-38.504966 178.018247 0.7413
-38.511616 178.043864 0.9513
-38.495369 178.037458 0.8120
-38.487515 178.054208 0.4667
-38.528589 178.060710 1.0870
-38.480517 178.060053 0.7040
-38.479815 178.085353 0.7247
-38.487132 178.064079 0.5747
-38.495813 178.021082 0.5280
-38.490858 178.065773 0.6340
-38.500341 178.053903 0.6920
-38.513600 178.031053 0.9133
-38.515947 178.048029 1.0160
-38.500776 178.050095 0.7440
-38.493411 178.045696 0.7107
-38.503910 178.048413 0.7860
-38.513512 178.049154 0.9887
-38.509842 178.043247 0.9160
-38.509319 178.037206 0.9027
-38.509400 178.031986 0.8933
-38.515940 178.025646 0.9540
-38.502753 178.044138 0.7240
-38.500020 178.042572 0.6927
-38.491072 178.072055 0.7285
-38.493061 178.050048 0.6780
-38.486472 178.051260 0.5247
-38.504848 178.061885 0.7363
-38.485626 178.047707 0.4707
-38.517773 178.031172 0.9840
-38.504406 178.052974 0.8687
-38.519020 178.037333 1.0760
-38.491204 178.033604 0.7653
-38.496006 178.027076 0.7027
-38.525704 178.053114 1.0760
-38.497153 178.049120 0.6300
-38.494697 178.070488 0.7210
-38.507760 178.054332 0.8930
-38.490832 178.060982 0.6573
-38.509566 178.051295 0.9450
-38.496123 178.042746 0.7647
-38.504239 178.038902 0.8193
# -38.552151 178.142471 1 2 0 
-38.494797 178.061123 0.8993
-38.510571 178.151382 0.9793
-38.516227 178.042169 1.3373
-38.509752 178.018786 0.9867
-38.513734 178.038397 1.2920
-38.512224 178.026819 1.1093
-38.490290 178.037699 0.9093
-38.483829 178.158875 0.9527
-38.513054 178.078425 0.9620
-38.495776 178.076327 0.9360
-38.489433 178.083464 0.8820
-38.518033 178.062043 1.0367
-38.504998 178.031129 0.9447
-38.520857 178.047124 1.2200
-38.527031 178.085382 1.0073
-38.516513 178.054315 1.2073
-38.499750 178.084741 0.9413
-38.500384 178.038106 0.9700
-38.522141 178.160507 1.1823
-38.495435 178.055542 1.1820
-38.452900 178.048904 0.9627
-38.512235 178.072397 1.1613
-38.510602 178.054611 1.2500
-38.485632 178.043812 0.8560
-38.518243 178.080624 0.9627
-38.495271 178.066174 0.9127
-38.503659 178.080365 1.0733
-38.514129 178.019801 1.1353
-38.519199 178.065666 1.0113
-38.500177 178.066610 0.9480
-38.499969 178.017624 0.8367
-38.486945 178.058625 0.8207
-38.490645 178.025270 0.7353
-38.493957 178.083783 1.2347
-38.479802 178.047242 0.7667
-38.486364 178.062479 0.8353
-38.490698 178.077550 0.8093
-38.502701 178.197784 0.9700
-38.509413 178.061060 1.1287
-38.504966 178.018247 0.9860
-38.513454 178.061320 1.3047
-38.500766 178.073596 1.0920
-38.511616 178.043864 1.1493
-38.518272 178.084936 0.9467
-38.495369 178.037458 0.9793
-38.487515 178.054208 0.8200
-38.489979 177.994827 0.9940
-38.469601 178.030518 0.8653
-38.480517 178.060053 0.8040
-38.479815 178.085353 0.9453
-38.487132 178.064079 0.8353
-38.495813 178.021082 0.6273
-38.515270 178.086441 0.9460
-38.500605 178.031097 0.6080
-38.508916 178.083508 0.9460
-38.490858 178.065773 0.8520
-38.500341 178.053903 0.9920
-38.513600 178.031053 1.3433
-38.515947 178.048029 1.1007
-38.500776 178.050095 0.9047
-38.493411 178.045696 0.9253
-38.503910 178.048413 0.9520
-38.513512 178.049154 0.9893
-38.509842 178.043247 1.2093
-38.519939 178.236252 0.9227
-38.508924 178.026314 0.9600
-38.421322 178.020828 0.8600
-38.498771 178.074120 0.9480
-38.509319 178.037206 1.0167
-38.509400 178.031986 0.9920
-38.501020 178.075320 1.0820
-38.515940 178.025646 1.0133
-38.502753 178.044138 0.9793
