 177.94501 -38.40000   0.00000   0.28921
 177.94501 -38.40360   0.00000   0.28815
 177.94501 -38.40720   0.00000   0.29122
 177.94501 -38.41080   0.00000   0.29308
 177.94501 -38.41440   0.00000   0.29571
 177.94501 -38.41800   0.00000   0.29432
 177.94501 -38.42160   0.00000   0.29305
 177.94501 -38.42520   0.00000   0.29471
 177.94501 -38.42880   0.00000   0.29577
 177.94501 -38.43240   0.00000   0.29006
 177.94501 -38.43600   0.00000   0.28611
 177.94501 -38.43960   0.00000   0.29255
 177.94501 -38.44320   0.00000   0.28775
 177.94501 -38.44680   0.00000   0.28629
 177.94501 -38.45040   0.00000   0.28864
 177.94501 -38.45400   0.00000   0.28733
 177.94501 -38.45760   0.00000   0.28165
 177.94501 -38.46120   0.00000   0.28680
 177.94501 -38.46480   0.00000   0.28525
 177.94501 -38.46840   0.00000   0.28481
 177.94501 -38.47200   0.00000   0.28347
 177.94501 -38.47560   0.00000   0.28710
 177.94501 -38.47920   0.00000   0.28198
 177.94501 -38.48280   0.00000   0.27424
 177.94501 -38.48640   0.00000   0.28112
 177.94501 -38.49000   0.00000   0.28729
 177.94501 -38.49360   0.00000   0.29208
 177.94501 -38.49720   0.00000   0.29209
 177.94501 -38.50080   0.00000   0.29281
 177.94501 -38.50440   0.00000   0.29862
 177.94501 -38.50800   0.00000   0.29473
 177.94501 -38.51160   0.00000   0.29004
 177.94501 -38.51520   0.00000   0.29319
 177.94501 -38.51880   0.00000   0.29359
 177.94501 -38.52240   0.00000   0.29733
 177.94501 -38.52600   0.00000   0.29957
 177.94501 -38.52960   0.00000   0.29501
 177.94501 -38.53320   0.00000   0.28841
 177.94501 -38.53680   0.00000   0.28482
 177.94501 -38.54040   0.00000   0.28560
 177.94501 -38.54400   0.00000   0.28098
 177.94501 -38.54760   0.00000   0.28433
 177.94501 -38.55120   0.00000   0.28340
 177.94501 -38.55480   0.00000   0.28330
 177.94501 -38.55840   0.00000   0.28722
 177.94501 -38.56200   0.00000   0.28744
 177.94501 -38.56560   0.00000   0.28487
 177.94501 -38.56920   0.00000   0.28329
 177.94501 -38.57280   0.00000   0.27744
 177.94501 -38.57640   0.00000   0.27734
 177.94501 -38.58000   0.00000   0.28152
 177.94501 -38.58360   0.00000   0.28293
 177.94501 -38.58720   0.00000   0.28074
 177.94501 -38.59080   0.00000   0.28427
 177.94501 -38.59440   0.00000   0.28292
 177.94501 -38.59800   0.00000   0.28863
 177.94501 -38.60160   0.00000   0.28919
 177.94501 -38.60520   0.00000   0.29021
 177.95041 -38.40000   0.00000   0.29080
 177.95041 -38.40360   0.00000   0.29158
 177.95041 -38.40720   0.00000   0.29039
 177.95041 -38.41080   0.00000   0.29491
 177.95041 -38.41440   0.00000   0.30032
 177.95041 -38.41800   0.00000   0.29799
 177.95041 -38.42160   0.00000   0.29783
 177.95041 -38.42520   0.00000   0.30011
 177.95041 -38.42880   0.00000   0.29378
 177.95041 -38.43240   0.00000   0.28986
 177.95041 -38.43600   0.00000   0.28868
 177.95041 -38.43960   0.00000   0.29016
 177.95041 -38.44320   0.00000   0.29095
 177.95041 -38.44680   0.00000   0.29025
 177.95041 -38.45040   0.00000   0.28695
 177.95041 -38.45400   0.00000   0.28729
 177.95041 -38.45760   0.00000   0.28299
 177.95041 -38.46120   0.00000   0.28325
 177.95041 -38.46480   0.00000   0.28204
 177.95041 -38.46840   0.00000   0.28407
 177.95041 -38.47200   0.00000   0.28238
 177.95041 -38.47560   0.00000   0.27907
 177.95041 -38.47920   0.00000   0.26828
 177.95041 -38.48280   0.00000   0.26765
 177.95041 -38.48640   0.00000   0.27608
 177.95041 -38.49000   0.00000   0.27754
 177.95041 -38.49360   0.00000   0.28649
 177.95041 -38.49720   0.00000   0.29157
 177.95041 -38.50080   0.00000   0.29363
 177.95041 -38.50440   0.00000   0.28961
 177.95041 -38.50800   0.00000   0.29572
 177.95041 -38.51160   0.00000   0.29046
 177.95041 -38.51520   0.00000   0.29003
 177.95041 -38.51880   0.00000   0.29532
 177.95041 -38.52240   0.00000   0.29404
 177.95041 -38.52600   0.00000   0.29342
 177.95041 -38.52960   0.00000   0.29293
 177.95041 -38.53320   0.00000   0.28929
 177.95041 -38.53680   0.00000   0.28600
 177.95041 -38.54040   0.00000   0.28396
 177.95041 -38.54400   0.00000   0.27702
 177.95041 -38.54760   0.00000   0.27838
 177.95041 -38.55120   0.00000   0.27791
 177.95041 -38.55480   0.00000   0.28290
 177.95041 -38.55840   0.00000   0.28567
 177.95041 -38.56200   0.00000   0.28999
 177.95041 -38.56560   0.00000   0.27764
 177.95041 -38.56920   0.00000   0.28023
 177.95041 -38.57280   0.00000   0.27633
 177.95041 -38.57640   0.00000   0.27582
 177.95041 -38.58000   0.00000   0.27505
 177.95041 -38.58360   0.00000   0.28206
 177.95041 -38.58720   0.00000   0.28188
 177.95041 -38.59080   0.00000   0.27812
 177.95041 -38.59440   0.00000   0.28584
 177.95041 -38.59800   0.00000   0.28805
 177.95041 -38.60160   0.00000   0.28862
 177.95041 -38.60520   0.00000   0.29116
 177.95581 -38.40000   0.00000   0.29403
 177.95581 -38.40360   0.00000   0.29431
 177.95581 -38.40720   0.00000   0.29397
 177.95581 -38.41080   0.00000   0.29315
 177.95581 -38.41440   0.00000   0.29701
 177.95581 -38.41800   0.00000   0.29819
 177.95581 -38.42160   0.00000   0.30045
 177.95581 -38.42520   0.00000   0.29917
 177.95581 -38.42880   0.00000   0.29572
 177.95581 -38.43240   0.00000   0.28852
 177.95581 -38.43600   0.00000   0.28925
 177.95581 -38.43960   0.00000   0.29200
 177.95581 -38.44320   0.00000   0.28882
 177.95581 -38.44680   0.00000   0.28672
 177.95581 -38.45040   0.00000   0.28615
 177.95581 -38.45400   0.00000   0.28496
 177.95581 -38.45760   0.00000   0.27835
 177.95581 -38.46120   0.00000   0.27720
 177.95581 -38.46480   0.00000   0.27934
 177.95581 -38.46840   0.00000   0.27407
 177.95581 -38.47200   0.00000   0.26603
 177.95581 -38.47560   0.00000   0.26748
 177.95581 -38.47920   0.00000   0.26048
 177.95581 -38.48280   0.00000   0.26059
 177.95581 -38.48640   0.00000   0.26282
 177.95581 -38.49000   0.00000   0.26614
 177.95581 -38.49360   0.00000   0.27048
 177.95581 -38.49720   0.00000   0.28280
 177.95581 -38.50080   0.00000   0.28335
 177.95581 -38.50440   0.00000   0.28822
 177.95581 -38.50800   0.00000   0.28932
 177.95581 -38.51160   0.00000   0.28701
 177.95581 -38.51520   0.00000   0.28632
 177.95581 -38.51880   0.00000   0.29373
 177.95581 -38.52240   0.00000   0.29454
 177.95581 -38.52600   0.00000   0.29370
 177.95581 -38.52960   0.00000   0.28831
 177.95581 -38.53320   0.00000   0.28720
 177.95581 -38.53680   0.00000   0.28301
 177.95581 -38.54040   0.00000   0.28264
 177.95581 -38.54400   0.00000   0.27198
 177.95581 -38.54760   0.00000   0.27840
 177.95581 -38.55120   0.00000   0.28006
 177.95581 -38.55480   0.00000   0.28009
 177.95581 -38.55840   0.00000   0.28636
 177.95581 -38.56200   0.00000   0.28795
 177.95581 -38.56560   0.00000   0.27863
 177.95581 -38.56920   0.00000   0.28261
 177.95581 -38.57280   0.00000   0.27849
 177.95581 -38.57640   0.00000   0.27489
 177.95581 -38.58000   0.00000   0.27767
 177.95581 -38.58360   0.00000   0.27619
 177.95581 -38.58720   0.00000   0.27749
 177.95581 -38.59080   0.00000   0.27887
 177.95581 -38.59440   0.00000   0.28157
 177.95581 -38.59800   0.00000   0.28625
 177.95581 -38.60160   0.00000   0.28698
 177.95581 -38.60520   0.00000   0.28987
 177.96121 -38.40000   0.00000   0.28758
 177.96121 -38.40360   0.00000   0.28457
 177.96121 -38.40720   0.00000   0.28666
 177.96121 -38.41080   0.00000   0.29257
 177.96121 -38.41440   0.00000   0.29712
 177.96121 -38.41800   0.00000   0.30085
 177.96121 -38.42160   0.00000   0.29815
 177.96121 -38.42520   0.00000   0.29631
 177.96121 -38.42880   0.00000   0.29128
 177.96121 -38.43240   0.00000   0.28967
 177.96121 -38.43600   0.00000   0.28875
 177.96121 -38.43960   0.00000   0.28950
 177.96121 -38.44320   0.00000   0.28386
 177.96121 -38.44680   0.00000   0.28123
 177.96121 -38.45040   0.00000   0.28053
 177.96121 -38.45400   0.00000   0.28069
 177.96121 -38.45760   0.00000   0.28183
 177.96121 -38.46120   0.00000   0.27244
 177.96121 -38.46480   0.00000   0.27442
 177.96121 -38.46840   0.00000   0.26170
 177.96121 -38.47200   0.00000   0.25018
 177.96121 -38.47560   0.00000   0.23844
 177.96121 -38.47920   0.00000   0.22779
 177.96121 -38.48280   0.00000   0.21831
 177.96121 -38.48640   0.00000   0.22853
 177.96121 -38.49000   0.00000   0.23142
 177.96121 -38.49360   0.00000   0.23927
 177.96121 -38.49720   0.00000   0.25180
 177.96121 -38.50080   0.00000   0.26360
 177.96121 -38.50440   0.00000   0.27268
 177.96121 -38.50800   0.00000   0.27404
 177.96121 -38.51160   0.00000   0.28134
 177.96121 -38.51520   0.00000   0.28889
 177.96121 -38.51880   0.00000   0.29193
 177.96121 -38.52240   0.00000   0.29534
 177.96121 -38.52600   0.00000   0.29417
 177.96121 -38.52960   0.00000   0.28672
 177.96121 -38.53320   0.00000   0.29068
 177.96121 -38.53680   0.00000   0.28268
 177.96121 -38.54040   0.00000   0.28163
 177.96121 -38.54400   0.00000   0.27568
 177.96121 -38.54760   0.00000   0.28065
 177.96121 -38.55120   0.00000   0.28569
 177.96121 -38.55480   0.00000   0.28182
 177.96121 -38.55840   0.00000   0.28086
 177.96121 -38.56200   0.00000   0.27497
 177.96121 -38.56560   0.00000   0.27777
 177.96121 -38.56920   0.00000   0.28011
 177.96121 -38.57280   0.00000   0.27956
 177.96121 -38.57640   0.00000   0.28260
 177.96121 -38.58000   0.00000   0.28141
 177.96121 -38.58360   0.00000   0.27599
 177.96121 -38.58720   0.00000   0.28640
 177.96121 -38.59080   0.00000   0.27855
 177.96121 -38.59440   0.00000   0.28095
 177.96121 -38.59800   0.00000   0.28541
 177.96121 -38.60160   0.00000   0.28938
 177.96121 -38.60520   0.00000   0.29171
 177.96661 -38.40000   0.00000   0.27852
 177.96661 -38.40360   0.00000   0.28032
 177.96661 -38.40720   0.00000   0.28418
 177.96661 -38.41080   0.00000   0.29162
 177.96661 -38.41440   0.00000   0.29593
 177.96661 -38.41800   0.00000   0.29984
 177.96661 -38.42160   0.00000   0.29197
 177.96661 -38.42520   0.00000   0.29485
 177.96661 -38.42880   0.00000   0.28831
 177.96661 -38.43240   0.00000   0.28283
 177.96661 -38.43600   0.00000   0.28907
 177.96661 -38.43960   0.00000   0.28027
 177.96661 -38.44320   0.00000   0.27730
 177.96661 -38.44680   0.00000   0.27986
 177.96661 -38.45040   0.00000   0.27575
