 177.94501 -38.40000   0.00000   0.91283
 177.94501 -38.40360   0.00000   0.89579
 177.94501 -38.40720   0.00000   0.87826
 177.94501 -38.41080   0.00000   0.85514
 177.94501 -38.41440   0.00000   0.88936
 177.94501 -38.41800   0.00000   0.87177
 177.94501 -38.42160   0.00000   0.88773
 177.94501 -38.42520   0.00000   0.89036
 177.94501 -38.42880   0.00000   0.91571
 177.94501 -38.43240   0.00000   0.89745
 177.94501 -38.43600   0.00000   0.89758
 177.94501 -38.43960   0.00000   0.89789
 177.94501 -38.44320   0.00000   0.90176
 177.94501 -38.44680   0.00000   0.92256
 177.94501 -38.45040   0.00000   0.92912
 177.94501 -38.45400   0.00000   0.90773
 177.94501 -38.45760   0.00000   0.90080
 177.94501 -38.46120   0.00000   0.89948
 177.94501 -38.46480   0.00000   0.91978
 177.94501 -38.46840   0.00000   0.95086
 177.94501 -38.47200   0.00000   0.94191
 177.94501 -38.47560   0.00000   0.95062
 177.94501 -38.47920   0.00000   0.91930
 177.94501 -38.48280   0.00000   0.93464
 177.94501 -38.48640   0.00000   0.94433
 177.94501 -38.49000   0.00000   0.92516
 177.94501 -38.49360   0.00000   0.86821
 177.94501 -38.49720   0.00000   0.89612
 177.94501 -38.50080   0.00000   0.88328
 177.94501 -38.50440   0.00000   0.84309
 177.94501 -38.50800   0.00000   0.80757
 177.94501 -38.51160   0.00000   0.87951
 177.94501 -38.51520   0.00000   0.90186
 177.94501 -38.51880   0.00000   0.89117
 177.94501 -38.52240   0.00000   0.93871
 177.94501 -38.52600   0.00000   0.94667
 177.94501 -38.52960   0.00000   0.94010
 177.94501 -38.53320   0.00000   0.97007
 177.94501 -38.53680   0.00000   0.95696
 177.94501 -38.54040   0.00000   0.95299
 177.94501 -38.54400   0.00000   1.00255
 177.94501 -38.54760   0.00000   1.01303
 177.94501 -38.55120   0.00000   0.99862
 177.94501 -38.55480   0.00000   0.97691
 177.94501 -38.55840   0.00000   0.94807
 177.94501 -38.56200   0.00000   0.92653
 177.94501 -38.56560   0.00000   0.91332
 177.94501 -38.56920   0.00000   0.91885
 177.94501 -38.57280   0.00000   0.90740
 177.94501 -38.57640   0.00000   0.88371
 177.94501 -38.58000   0.00000   0.88505
 177.94501 -38.58360   0.00000   0.92109
 177.94501 -38.58720   0.00000   0.95444
