   1.89714098       2.36669612       6.95432901       2.36669612       6.95432901       1.00000000    
   12.8486395       15.9987507       16.5064735       15.9987507       16.5064735       1.00000000    
   3.33590388       4.15110350       5.93999958       4.15110350       5.93999958       1.00000000    
   5.63698959       7.01591873       9.21076775       7.01591873       9.21076775       1.00000000    
   1.98155224       2.47099352       6.13863754       2.47099352       6.13863754       1.00000000    
   2.69816828       3.35977650       5.40931892       3.35977650       5.40931892       1.00000000    
   5.71536970       7.11901093       7.98235989       7.11901093       7.98235989       1.00000000    
   6.76420546       8.42205715       9.75794220       8.42205715       9.75794220       1.00000000    
   1.98094940       2.46409702       3.53236341       2.46409702       3.53236341       1.00000000    
   2.13877773       2.65964890       2.87161350       2.65964890       2.87161350       1.00000000    
   2.50004554       3.11300468       4.10651350       3.11300468       4.10651350       1.00000000    
   6.87557411       8.55726433       12.8756075       8.55726433       12.8756075       1.00000000    
   2.47149491       3.07836485       3.63455129       3.07836485       3.63455129       1.00000000    
   2.08566880       2.60085535       4.71018267       2.60085535       4.71018267       1.00000000    
   1.11240840       1.38649070       2.25183892       1.38649070       2.25183892       1.00000000    
   2.85804152       3.55745316       4.91410160       3.55745316       4.91410160       1.00000000    
   2.87049866       3.57591796       6.86065674       3.57591796       6.86065674       1.00000000    
   1.46703327       1.82379401       3.25140357       1.82379401       3.25140357       1.00000000    
   8.26354694       10.2884760       11.3075361       10.2884760       11.3075361       1.00000000    
   2.78036523       3.46408057       6.08661366       3.46408057       6.08661366       1.00000000    
   2.73362923       3.40774488       5.38540030       3.40774488       5.38540030       1.00000000    
   7.46025896       9.29206944       10.5969591       9.29206944       10.5969591       1.00000000    
   1.33490491       1.66272688       2.42401457       1.66272688       2.42401457       1.00000000    
   1.49943745       1.86560023       2.56095219       1.86560023       2.56095219       1.00000000    
   2.25865102       2.81090808       3.38526821       2.81090808       3.38526821       1.00000000    
   1.25853467       1.56565046       2.93775582       1.56565046       2.93775582       1.00000000    
   3.05271816       3.80220222       4.00199032       3.80220222       4.00199032       1.00000000    
   2.85557508       3.55597067       3.64603543       3.55597067       3.64603543       1.00000000    
   2.07422805       2.58426142       4.49356174       2.58426142       4.49356174       1.00000000    
   2.14697909       2.67558765       4.63910770       2.67558765       4.63910770       1.00000000    
   1.41051853       1.75325418       2.36664176       1.75325418       2.36664176       1.00000000    
   1.89531291       2.36049032       3.13793540       2.36049032       3.13793540       1.00000000    
   2.63145590       3.27825880       3.76999402       3.27825880       3.76999402       1.00000000    
   2.64279819       3.29083061       4.43422508       3.29083061       4.43422508       1.00000000    
   1.71835506       2.13725162       4.08742905       2.13725162       4.08742905       1.00000000    
   2.77545524       3.45762444       7.12385845       3.45762444       7.12385845       1.00000000    
   8.83661652       11.0048256       12.2867298       11.0048256       12.2867298       1.00000000    
   1.95266402       2.43265200       3.00040579       2.43265200       3.00040579       1.00000000    
   9.80526733       12.2096920       11.6896362       12.2096920       11.6896362       1.00000000    
   2.13636041       2.66145992       4.06770802       2.66145992       4.06770802       1.00000000    
   1.95632815       2.43319798       4.31289291       2.43319798       4.31289291       1.00000000    
   9.57158947       11.9191799       11.0170231       11.9191799       11.0170231       1.00000000    
   1.47837174       1.84104776       2.41840625       1.84104776       2.41840625       1.00000000    
   1.67986679       2.09149337       3.60177279       2.09149337       3.60177279       1.00000000    
   2.94916224       3.67396688       3.72557139       3.67396688       3.72557139       1.00000000    
   2.17531395       2.70858169       3.84875107       2.70858169       3.84875107       1.00000000    
   2.43561006       3.03422046       3.22853923       3.03422046       3.22853923       1.00000000    
   8.05081654       10.0272045       11.1383734       10.0272045       11.1383734       1.00000000    
   2.04587889       2.54796124       3.36272025       2.54796124       3.36272025       1.00000000    
   3.07345057       3.82353878       3.81321406       3.82353878       3.81321406       1.00000000    
   2.07713509       2.58726597       3.10390782       2.58726597       3.10390782       1.00000000    
   1.09055519       1.35871065       3.99763632       1.35871065       3.99763632       1.00000000    
   1.75403202       2.18068004       2.62973309       2.18068004       2.62973309       1.00000000    
   2.12915611       2.64913130       2.90709472       2.64913130       2.90709472       1.00000000    
   2.20874977       2.75040555       3.92457318       2.75040555       3.92457318       1.00000000    
   3.14507508       3.91487789       4.77974939       3.91487789       4.77974939       1.00000000    
   2.40696144       2.99415660       2.78841686       2.99415660       2.78841686       1.00000000    
   15.4614210       19.2531109       18.1472073       19.2531109       18.1472073       1.00000000    
   2.83633566       3.53274012       3.83495903       3.53274012       3.83495903       1.00000000    
   3.10036516       3.85925198       4.11844492       3.85925198       4.11844492       1.00000000    
   2.22066855       2.76635528       3.21091461       2.76635528       3.21091461       1.00000000    
   16.2863178       20.2801971       16.6322689       20.2801971       16.6322689       1.00000000    
   1.50427461       1.87306035       3.12349391       1.87306035       3.12349391       1.00000000    
   9.73262215       12.1181087       11.9800863       12.1181087       11.9800863       1.00000000    
   4.09815025       5.09935570       7.93599987       5.09935570       7.93599987       1.00000000    
   1.42485821       1.77218723       4.53199196       1.77218723       4.53199196       1.00000000    
   2.79626012       3.48345590       5.79655933       3.48345590       5.79655933       1.00000000    
   2.42515206       3.01588011       3.16599488       3.01588011       3.16599488       1.00000000    
   11.9845686       14.9239731       13.4356146       14.9239731       13.4356146       1.00000000    
   4.21677494       5.25091267       5.63739967       5.25091267       5.63739967       1.00000000    
   1.26932287       1.58257675       2.46949983       1.58257675       2.46949983       1.00000000    
   2.46751475       3.07117224       4.09613991       3.07117224       4.09613991       1.00000000    
   2.64663172       3.29393411       3.24024463       3.29393411       3.24024463       1.00000000    
