# -38.504024 178.082740 1 2 0 
-38.494797 178.061123 0.7513
-38.513734 178.038397 0.9473
-38.495369 178.037458 0.8120
-38.520857 178.047124 1.0833
-38.490858 178.065773 0.6340
-38.515940 178.025646 0.9540
-38.494697 178.070488 0.7210
-38.509400 178.031986 0.8933
-38.490832 178.060982 0.6573
-38.497153 178.049120 0.6300
-38.504239 178.038902 0.8193
-38.496006 178.027076 0.7027
-38.493411 178.045696 0.7107
-38.480517 178.060053 0.7040
-38.486945 178.058625 0.5273
-38.519020 178.037333 1.0760
-38.504848 178.061885 0.7363
-38.485632 178.043812 0.6413
-38.500341 178.053903 0.6920
-38.487515 178.054208 0.4667
-38.486364 178.062479 0.5600
-38.487132 178.064079 0.5747
-38.479802 178.047242 0.6193
-38.513600 178.031053 0.9133
-38.504966 178.018247 0.7413
-38.527031 178.085382 1.0617
-38.515947 178.048029 1.0160
-38.495435 178.055542 0.7573
-38.517773 178.031172 0.9840
-38.485626 178.047707 0.4707
-38.493061 178.050048 0.6780
-38.511616 178.043864 0.9513
-38.495271 178.066174 0.7455
-38.496123 178.042746 0.7647
-38.490290 178.037699 0.7213
-38.490698 178.077550 0.7180
-38.504406 178.052974 0.8687
-38.500776 178.050095 0.7440
-38.503910 178.048413 0.7860
-38.525279 178.068730 1.0503
-38.514129 178.019801 0.9387
-38.507760 178.054332 0.8930
-38.500384 178.038106 0.7933
-38.512224 178.026819 0.9127
-38.528589 178.060710 1.0870
-38.495813 178.021082 0.5280
-38.486472 178.051260 0.5247
-38.500020 178.042572 0.6927
-38.502753 178.044138 0.7240
-38.504998 178.031129 0.7633
-38.516513 178.054315 1.0877
-38.479815 178.085353 0.7247
-38.509319 178.037206 0.9027
-38.516227 178.042169 1.0200
-38.513512 178.049154 0.9887
-38.510602 178.054611 0.9500
-38.489433 178.083464 0.7460
-38.509566 178.051295 0.9450
-38.491072 178.072055 0.7285
-38.509842 178.043247 0.9160
-38.525704 178.053114 1.0760
-38.491204 178.033604 0.7653
# -38.485626 178.047707 1 2 0 
-38.518033 178.062043 0.5380
-38.528589 178.060710 0.6053
-38.513734 178.038397 0.5993
-38.508916 178.083508 0.5207
-38.498771 178.074120 0.3373
-38.525279 178.068730 0.6140
-38.500776 178.050095 0.4847
-38.489433 178.083464 0.5580
-38.494797 178.061123 0.4127
-38.480517 178.060053 0.5030
-38.487132 178.064079 0.3640
-38.519199 178.065666 0.5307
-38.510602 178.054611 0.5120
-38.490698 178.077550 0.5020
-38.500699 178.059978 0.4340
-38.518146 178.071667 0.5427
-38.499750 178.084741 0.5453
-38.491072 178.072055 0.4307
-38.500177 178.066610 0.4480
-38.490858 178.065773 0.3340
-38.479815 178.085353 0.5333
-38.490290 178.037699 0.4460
-38.499969 178.017624 0.4593
-38.527031 178.085382 0.6200
-38.504848 178.061885 0.4587
-38.513600 178.031053 0.5160
-38.492439 178.055470 0.3373
-38.503659 178.080365 0.4527
-38.486945 178.058625 0.3313
-38.490832 178.060982 0.2573
-38.516227 178.042169 0.6307
-38.525704 178.053114 0.5680
-38.500341 178.053903 0.4187
-38.486364 178.062479 0.3713
-38.501020 178.075320 0.3960
-38.495813 178.021082 0.4613
-38.509752 178.018786 0.4607
-38.490645 178.025270 0.5393
-38.504332 178.065493 0.4780
-38.517773 178.031172 0.5187
-38.500149 178.078055 0.4113
-38.500775 178.026732 0.4840
-38.496006 178.027076 0.4980
-38.520857 178.047124 0.6160
-38.509842 178.043247 0.5867
-38.504406 178.052974 0.4653
-38.519020 178.037333 0.5987
-38.512235 178.072397 0.6227
-38.504998 178.031129 0.5027
-38.508924 178.026314 0.4647
-38.495271 178.066174 0.4660
# -38.500177 178.066610 1 2 0 
-38.520857 178.047124 0.9120
-38.516227 178.042169 0.8533
-38.495813 178.021082 0.6187
-38.514129 178.019801 0.7700
-38.486364 178.062479 0.4360
-38.496006 178.027076 0.6713
-38.509842 178.043247 0.7080
-38.504998 178.031129 0.6733
-38.508924 178.026314 0.6293
-38.479815 178.085353 0.5913
-38.490645 178.025270 0.6773
-38.485632 178.043812 0.4920
-38.509319 178.037206 0.6673
-38.527031 178.085382 0.9907
-38.504406 178.052974 0.5960
-38.525279 178.068730 0.9617
-38.499750 178.084741 0.7105
-38.489433 178.083464 0.5813
-38.509752 178.018786 0.6787
-38.495435 178.055542 0.4960
-38.513600 178.031053 0.7780
-38.519020 178.037333 0.8580
-38.499969 178.017624 0.4280
-38.513734 178.038397 0.7613
-38.479802 178.047242 0.5587
-38.490290 178.037699 0.6280
-38.500775 178.026732 0.6020
-38.487132 178.064079 0.4400
-38.503910 178.048413 0.5573
-38.486945 178.058625 0.4660
# -38.515940 178.025646 1 2 0 
-38.499750 178.084741 0.9213
-38.500776 178.050095 0.5987
-38.508916 178.083508 0.9527
-38.520857 178.047124 0.8770
-38.491072 178.072055 0.7767
-38.490645 178.025270 0.5600
-38.479802 178.047242 0.6393
-38.504966 178.018247 0.5653
-38.504848 178.061885 0.8900
-38.494797 178.061123 0.6660
-38.480517 178.060053 0.7227
-38.500766 178.073596 0.8773
-38.525279 178.068730 0.9847
-38.500149 178.078055 0.9213
-38.498771 178.074120 0.8913
-38.518146 178.071667 0.9740
-38.500177 178.066610 0.7747
-38.504332 178.065493 0.8747
-38.486945 178.058625 0.6567
-38.518033 178.062043 0.9173
-38.485632 178.043812 0.6233
-38.501020 178.075320 0.8800
-38.510602 178.054611 0.9013
-38.512235 178.072397 0.9900
-38.490698 178.077550 0.7727
-38.528589 178.060710 0.9733
-38.490290 178.037699 0.7047
-38.487515 178.054208 0.5613
-38.527031 178.085382 1.0347
-38.500341 178.053903 0.5527
-38.499969 178.017624 0.4520
-38.495813 178.021082 0.4673
-38.489433 178.083464 0.8307
-38.486364 178.062479 0.6460
-38.503659 178.080365 0.9507
-38.500775 178.026732 0.4240
-38.485626 178.047707 0.5060
-38.479815 178.085353 0.7573
-38.509842 178.043247 0.6883
-38.519199 178.065666 0.9687
-38.487132 178.064079 0.6647
-38.486472 178.051260 0.5587
-38.490858 178.065773 0.6920
-38.496006 178.027076 0.4380
-38.490832 178.060982 0.6640
-38.500699 178.059978 0.7907
-38.495435 178.055542 0.6193
-38.495271 178.066174 0.7527
# -38.500776 178.050095 1 2 0 
-38.512235 178.072397 0.7187
-38.509752 178.018786 0.5393
-38.487515 178.054208 0.3387
-38.525279 178.068730 0.8013
-38.485632 178.043812 0.5200
-38.490290 178.037699 0.7430
-38.490645 178.025270 0.7840
-38.480517 178.060053 0.5047
-38.508916 178.083508 0.7713
-38.519020 178.037333 0.6060
-38.486364 178.062479 0.4100
-38.514129 178.019801 0.5873
-38.528589 178.060710 0.8020
-38.520857 178.047124 0.9185
-38.513734 178.038397 0.5487
-38.510602 178.054611 0.5620
-38.495813 178.021082 0.6280
-38.500149 178.078055 0.6673
-38.486472 178.051260 0.3780
-38.525704 178.053114 0.7587
-38.501020 178.075320 0.6087
-38.499969 178.017624 0.5493
-38.486945 178.058625 0.4167
-38.490698 178.077550 0.5227
-38.500775 178.026732 0.6233
-38.519199 178.065666 0.7800
-38.504966 178.018247 0.5133
-38.479802 178.047242 0.5647
-38.527031 178.085382 0.9320
-38.496006 178.027076 0.5847
-38.500766 178.073596 0.5707
-38.516227 178.042169 0.5880
-38.494797 178.061123 0.4720
-38.504998 178.031129 0.5853
-38.518033 178.062043 0.7280
-38.487132 178.064079 0.4073
-38.504848 178.061885 0.5340
-38.518146 178.071667 0.7813
-38.499750 178.084741 0.6873
-38.504332 178.065493 0.6060
-38.489433 178.083464 0.5780
-38.491072 178.072055 0.3827
-38.503659 178.080365 0.7260
-38.509842 178.043247 0.4630
-38.509319 178.037206 0.5707
-38.479815 178.085353 0.5413
# -38.500020 178.042572 1 2 0 
-38.510602 178.054611 0.6607
-38.487132 178.064079 0.5180
-38.516227 178.042169 0.6607
-38.498771 178.074120 0.6027
-38.499750 178.084741 0.6793
-38.500149 178.078055 0.6420
-38.518033 178.062043 0.7507
-38.514129 178.019801 0.6080
-38.499969 178.017624 0.5213
-38.489433 178.083464 0.5853
-38.513054 178.078425 0.7987
-38.525704 178.053114 0.7547
-38.511616 178.043864 0.5800
-38.520857 178.047124 0.8013
-38.512235 178.072397 0.7940
-38.487515 178.054208 0.4233
-38.504998 178.031129 0.5540
-38.515940 178.025646 0.6527
-38.518243 178.080624 0.8047
-38.516513 178.054315 0.6907
-38.518272 178.084936 0.8453
-38.513454 178.061320 0.7693
-38.504332 178.065493 0.5847
-38.495435 178.055542 0.5700
-38.495813 178.021082 0.5813
-38.486472 178.051260 0.4193
-38.508146 178.066403 0.6407
-38.479815 178.085353 0.5460
-38.503659 178.080365 0.6767
-38.504966 178.018247 0.4080
-38.508924 178.026314 0.6020
-38.485626 178.047707 0.4507
-38.496006 178.027076 0.7090
-38.486364 178.062479 0.4853
-38.500177 178.066610 0.5947
-38.519020 178.037333 0.7347
-38.491072 178.072055 0.4973
-38.515947 178.048029 0.6700
-38.495271 178.066174 0.6000
-38.500766 178.073596 0.6113
-38.519199 178.065666 0.7800
-38.490645 178.025270 0.7190
-38.513600 178.031053 0.6240
-38.513763 178.083644 0.7760
-38.490858 178.065773 0.4140
-38.508761 178.077539 0.7420
-38.518146 178.071667 0.7727
-38.513512 178.049154 0.6960
-38.527031 178.085382 0.9327
-38.528589 178.060710 0.7887
-38.508916 178.083508 0.7473
-38.486945 178.058625 0.5013
-38.525279 178.068730 0.7867
-38.500341 178.053903 0.4480
-38.490832 178.060982 0.3567
-38.490698 178.077550 0.5580
-38.479802 178.047242 0.6213
-38.509752 178.018786 0.5213
-38.500699 178.059978 0.5353
-38.494797 178.061123 0.7735
-38.501020 178.075320 0.6280
-38.513734 178.038397 0.6560
-38.517773 178.031172 0.6427
-38.509413 178.061060 0.6913
# -38.500341 178.053903 1 2 0 
-38.485632 178.043812 0.4400
-38.518033 178.062043 0.6933
-38.509752 178.018786 0.6020
-38.495813 178.021082 0.5287
-38.508916 178.083508 0.7087
-38.512235 178.072397 0.6813
-38.500149 178.078055 0.6347
-38.479815 178.085353 0.5340
-38.519199 178.065666 0.7400
-38.504998 178.031129 0.8365
-38.501020 178.075320 0.6127
-38.479802 178.047242 0.4747
-38.528589 178.060710 0.7840
-38.500766 178.073596 0.5927
-38.503659 178.080365 0.6620
-38.490290 178.037699 0.6053
-38.487132 178.064079 0.7665
-38.514129 178.019801 0.5533
-38.491072 178.072055 0.7443
-38.527031 178.085382 0.9107
-38.496006 178.027076 0.5880
-38.486472 178.051260 0.3560
-38.504966 178.018247 0.4260
-38.489433 178.083464 0.5767
-38.525279 178.068730 0.8173
-38.487515 178.054208 0.3593
-38.518146 178.071667 0.7700
-38.480517 178.060053 0.4153
-38.500775 178.026732 0.5553
# -38.496123 178.042746 1 2 0 
-38.518243 178.080624 0.8740
-38.513454 178.061320 0.7387
-38.494797 178.061123 0.7135
-38.513763 178.083644 0.7807
-38.508146 178.066403 0.7380
-38.515940 178.025646 0.6587
-38.528589 178.060710 0.8007
-38.510602 178.054611 0.7047
-38.499969 178.017624 0.4493
-38.487515 178.054208 0.4360
-38.485632 178.043812 0.4720
-38.515947 178.048029 0.7647
-38.498771 178.074120 0.7040
-38.519199 178.065666 0.7300
-38.499750 178.084741 0.6600
-38.495813 178.021082 0.6293
-38.480517 178.060053 0.4887
-38.490832 178.060982 0.3200
-38.504966 178.018247 0.5460
-38.512235 178.072397 0.8140
-38.503659 178.080365 0.7220
-38.508761 178.077539 0.7087
-38.490645 178.025270 0.7425
-38.518033 178.062043 0.8087
-38.527031 178.085382 0.9200
-38.511616 178.043864 0.6923
-38.500177 178.066610 0.6380
-38.504406 178.052974 0.5710
-38.495435 178.055542 0.5140
-38.489433 178.083464 0.6167
-38.516227 178.042169 0.7420
-38.518146 178.071667 0.8313
-38.490858 178.065773 0.4387
-38.518272 178.084936 0.8780
-38.513512 178.049154 0.7903
-38.504332 178.065493 0.6700
-38.513734 178.038397 0.7547
-38.508916 178.083508 0.8080
-38.513600 178.031053 0.7487
-38.495271 178.066174 0.5940
-38.509413 178.061060 0.7073
-38.525279 178.068730 0.8367
-38.504848 178.061885 0.6667
-38.525704 178.053114 0.7480
-38.500341 178.053903 0.4600
-38.500699 178.059978 0.5620
-38.479802 178.047242 0.5933
-38.479815 178.085353 0.6140
-38.490698 178.077550 0.5453
-38.485626 178.047707 0.4787
-38.509842 178.043247 0.6735
-38.513054 178.078425 0.8327
-38.486945 178.058625 0.4467
-38.517773 178.031172 0.6127
-38.509319 178.037206 0.7160
-38.516513 178.054315 0.7727
# -38.487132 178.064079 1 2 0 
-38.495271 178.066174 0.3780
-38.490290 178.037699 0.4720
-38.508916 178.083508 0.6727
-38.491072 178.072055 0.4080
-38.516227 178.042169 0.5140
-38.489433 178.083464 0.5020
-38.479815 178.085353 0.4973
-38.525279 178.068730 0.7160
-38.512235 178.072397 0.6253
-38.486472 178.051260 0.3267
# -38.497153 178.049120 1 2 0 
-38.503659 178.080365 0.6240
-38.495271 178.066174 0.5687
-38.519199 178.065666 0.6653
-38.479815 178.085353 0.5287
-38.486364 178.062479 0.4820
-38.513054 178.078425 0.6920
-38.511616 178.043864 0.6233
-38.508761 178.077539 0.6500
-38.485632 178.043812 0.5000
-38.487132 178.064079 0.4700
-38.491072 178.072055 0.3880
-38.528589 178.060710 0.7900
-38.515940 178.025646 0.6460
-38.500699 178.059978 0.4820
-38.518243 178.080624 0.7560
-38.504998 178.031129 0.6320
-38.508146 178.066403 0.6793
-38.499750 178.084741 0.6233
-38.486472 178.051260 0.3620
-38.490698 178.077550 0.4647
-38.501020 178.075320 0.6620
-38.509319 178.037206 0.6950
-38.516513 178.054315 0.6847
-38.518272 178.084936 0.7987
-38.513734 178.038397 0.7600
-38.520857 178.047124 0.8087
-38.485626 178.047707 0.4607
-38.514129 178.019801 0.6980
-38.513454 178.061320 0.7127
-38.500775 178.026732 0.6520
-38.527031 178.085382 0.8560
-38.500177 178.066610 0.5107
-38.525279 178.068730 0.7327
-38.480517 178.060053 0.5247
-38.509413 178.061060 0.6547
-38.519020 178.037333 0.6120
-38.504848 178.061885 0.5380
-38.509842 178.043247 0.6040
-38.513600 178.031053 0.6240
-38.495813 178.021082 0.6160
-38.517773 178.031172 0.6180
-38.513763 178.083644 0.7460
-38.509752 178.018786 0.4493
-38.499969 178.017624 0.5540
-38.508916 178.083508 0.7500
-38.490832 178.060982 0.5440
-38.489433 178.083464 0.5087
-38.487515 178.054208 0.4393
-38.500149 178.078055 0.7140
-38.508924 178.026314 0.6247
-38.496006 178.027076 0.6800
-38.516227 178.042169 0.7307
-38.490858 178.065773 0.4893
-38.518146 178.071667 0.6893
-38.498771 178.074120 0.6173
-38.500766 178.073596 0.6107
-38.510602 178.054611 0.6047
-38.525704 178.053114 0.7067
-38.490645 178.025270 0.7387
