 177.94501 -38.40000   0.00000   0.29597
 177.94501 -38.40360   0.00000   0.29874
 177.94501 -38.40720   0.00000   0.29731
 177.94501 -38.41080   0.00000   0.29185
 177.94501 -38.41440   0.00000   0.29536
 177.94501 -38.41800   0.00000   0.29533
 177.94501 -38.42160   0.00000   0.29508
 177.94501 -38.42520   0.00000   0.29222
 177.94501 -38.42880   0.00000   0.28818
 177.94501 -38.43240   0.00000   0.28213
 177.94501 -38.43600   0.00000   0.28136
 177.94501 -38.43960   0.00000   0.28651
 177.94501 -38.44320   0.00000   0.29050
 177.94501 -38.44680   0.00000   0.29260
 177.94501 -38.45040   0.00000   0.29100
 177.94501 -38.45400   0.00000   0.29207
 177.94501 -38.45760   0.00000   0.28865
 177.94501 -38.46120   0.00000   0.28655
 177.94501 -38.46480   0.00000   0.28540
 177.94501 -38.46840   0.00000   0.28586
 177.94501 -38.47200   0.00000   0.28396
 177.94501 -38.47560   0.00000   0.28865
 177.94501 -38.47920   0.00000   0.27960
 177.94501 -38.48280   0.00000   0.28273
 177.94501 -38.48640   0.00000   0.28980
 177.94501 -38.49000   0.00000   0.28855
 177.94501 -38.49360   0.00000   0.28333
 177.94501 -38.49720   0.00000   0.28268
 177.94501 -38.50080   0.00000   0.28451
 177.94501 -38.50440   0.00000   0.28031
 177.94501 -38.50800   0.00000   0.28428
 177.94501 -38.51160   0.00000   0.28566
 177.94501 -38.51520   0.00000   0.27959
 177.94501 -38.51880   0.00000   0.28619
 177.94501 -38.52240   0.00000   0.28521
 177.94501 -38.52600   0.00000   0.28664
 177.94501 -38.52960   0.00000   0.29062
 177.94501 -38.53320   0.00000   0.29138
 177.94501 -38.53680   0.00000   0.28796
 177.94501 -38.54040   0.00000   0.28620
 177.94501 -38.54400   0.00000   0.28960
 177.94501 -38.54760   0.00000   0.29050
 177.94501 -38.55120   0.00000   0.27904
 177.94501 -38.55480   0.00000   0.28415
 177.94501 -38.55840   0.00000   0.28231
 177.94501 -38.56200   0.00000   0.28770
 177.94501 -38.56560   0.00000   0.29032
 177.94501 -38.56920   0.00000   0.28919
 177.94501 -38.57280   0.00000   0.29100
 177.94501 -38.57640   0.00000   0.28948
 177.94501 -38.58000   0.00000   0.29253
 177.94501 -38.58360   0.00000   0.29491
 177.94501 -38.58720   0.00000   0.29652
 177.94501 -38.59080   0.00000   0.29690
 177.94501 -38.59440   0.00000   0.29195
 177.94501 -38.59800   0.00000   0.29483
 177.94501 -38.60160   0.00000   0.29578
 177.94501 -38.60520   0.00000   0.29449
 177.95041 -38.40000   0.00000   0.29481
 177.95041 -38.40360   0.00000   0.29520
 177.95041 -38.40720   0.00000   0.29591
 177.95041 -38.41080   0.00000   0.29347
 177.95041 -38.41440   0.00000   0.29503
 177.95041 -38.41800   0.00000   0.29494
 177.95041 -38.42160   0.00000   0.29367
 177.95041 -38.42520   0.00000   0.28477
 177.95041 -38.42880   0.00000   0.28898
 177.95041 -38.43240   0.00000   0.28303
 177.95041 -38.43600   0.00000   0.28313
 177.95041 -38.43960   0.00000   0.28759
 177.95041 -38.44320   0.00000   0.28998
 177.95041 -38.44680   0.00000   0.29377
 177.95041 -38.45040   0.00000   0.28896
 177.95041 -38.45400   0.00000   0.28792
 177.95041 -38.45760   0.00000   0.28742
 177.95041 -38.46120   0.00000   0.28419
 177.95041 -38.46480   0.00000   0.28295
 177.95041 -38.46840   0.00000   0.28411
 177.95041 -38.47200   0.00000   0.28191
 177.95041 -38.47560   0.00000   0.28167
 177.95041 -38.47920   0.00000   0.27522
 177.95041 -38.48280   0.00000   0.28068
 177.95041 -38.48640   0.00000   0.28363
 177.95041 -38.49000   0.00000   0.28418
 177.95041 -38.49360   0.00000   0.27949
 177.95041 -38.49720   0.00000   0.28115
 177.95041 -38.50080   0.00000   0.28274
 177.95041 -38.50440   0.00000   0.27708
 177.95041 -38.50800   0.00000   0.27981
 177.95041 -38.51160   0.00000   0.28750
 177.95041 -38.51520   0.00000   0.28430
 177.95041 -38.51880   0.00000   0.28549
 177.95041 -38.52240   0.00000   0.28621
 177.95041 -38.52600   0.00000   0.29303
 177.95041 -38.52960   0.00000   0.29163
 177.95041 -38.53320   0.00000   0.29255
 177.95041 -38.53680   0.00000   0.29272
 177.95041 -38.54040   0.00000   0.29310
 177.95041 -38.54400   0.00000   0.29320
 177.95041 -38.54760   0.00000   0.29465
 177.95041 -38.55120   0.00000   0.28418
 177.95041 -38.55480   0.00000   0.28710
 177.95041 -38.55840   0.00000   0.28742
 177.95041 -38.56200   0.00000   0.29005
 177.95041 -38.56560   0.00000   0.29041
 177.95041 -38.56920   0.00000   0.28674
 177.95041 -38.57280   0.00000   0.29272
 177.95041 -38.57640   0.00000   0.28590
 177.95041 -38.58000   0.00000   0.29040
 177.95041 -38.58360   0.00000   0.29015
 177.95041 -38.58720   0.00000   0.29311
 177.95041 -38.59080   0.00000   0.29358
 177.95041 -38.59440   0.00000   0.29492
 177.95041 -38.59800   0.00000   0.29682
 177.95041 -38.60160   0.00000   0.29735
 177.95041 -38.60520   0.00000   0.29612
 177.95581 -38.40000   0.00000   0.29188
 177.95581 -38.40360   0.00000   0.29091
 177.95581 -38.40720   0.00000   0.29317
 177.95581 -38.41080   0.00000   0.29774
 177.95581 -38.41440   0.00000   0.29461
 177.95581 -38.41800   0.00000   0.29197
 177.95581 -38.42160   0.00000   0.28638
 177.95581 -38.42520   0.00000   0.28643
 177.95581 -38.42880   0.00000   0.28599
 177.95581 -38.43240   0.00000   0.28392
 177.95581 -38.43600   0.00000   0.28638
 177.95581 -38.43960   0.00000   0.28956
 177.95581 -38.44320   0.00000   0.28837
 177.95581 -38.44680   0.00000   0.28288
 177.95581 -38.45040   0.00000   0.28272
 177.95581 -38.45400   0.00000   0.28141
 177.95581 -38.45760   0.00000   0.28329
 177.95581 -38.46120   0.00000   0.28413
 177.95581 -38.46480   0.00000   0.28068
 177.95581 -38.46840   0.00000   0.28033
 177.95581 -38.47200   0.00000   0.28192
 177.95581 -38.47560   0.00000   0.27193
 177.95581 -38.47920   0.00000   0.27075
 177.95581 -38.48280   0.00000   0.27781
 177.95581 -38.48640   0.00000   0.27287
 177.95581 -38.49000   0.00000   0.26879
