 177.94501 -38.40000   0.00000   1.05486
 177.94501 -38.40360   0.00000   1.07373
 177.94501 -38.40720   0.00000   1.04792
 177.94501 -38.41080   0.00000   1.04590
 177.94501 -38.41440   0.00000   1.06331
 177.94501 -38.41800   0.00000   1.04170
 177.94501 -38.42160   0.00000   1.04105
 177.94501 -38.42520   0.00000   0.98353
 177.94501 -38.42880   0.00000   0.98848
 177.94501 -38.43240   0.00000   0.93823
 177.94501 -38.43600   0.00000   0.90717
 177.94501 -38.43960   0.00000   0.88045
 177.94501 -38.44320   0.00000   0.85204
 177.94501 -38.44680   0.00000   0.90226
 177.94501 -38.45040   0.00000   0.90357
 177.94501 -38.45400   0.00000   0.90281
 177.94501 -38.45760   0.00000   0.92257
 177.94501 -38.46120   0.00000   0.93692
 177.94501 -38.46480   0.00000   0.91015
 177.94501 -38.46840   0.00000   0.90500
 177.94501 -38.47200   0.00000   0.90514
 177.94501 -38.47560   0.00000   0.88819
 177.94501 -38.47920   0.00000   0.88552
 177.94501 -38.48280   0.00000   0.90354
 177.94501 -38.48640   0.00000   0.88035
 177.94501 -38.49000   0.00000   0.91325
 177.94501 -38.49360   0.00000   0.91710
 177.94501 -38.49720   0.00000   0.95496
 177.94501 -38.50080   0.00000   0.91198
 177.94501 -38.50440   0.00000   0.90844
 177.94501 -38.50800   0.00000   0.91919
 177.94501 -38.51160   0.00000   0.95178
 177.94501 -38.51520   0.00000   0.96925
 177.94501 -38.51880   0.00000   0.96322
 177.94501 -38.52240   0.00000   0.93175
 177.94501 -38.52600   0.00000   0.92959
 177.94501 -38.52960   0.00000   0.88820
 177.94501 -38.53320   0.00000   0.90237
 177.94501 -38.53680   0.00000   0.92389
 177.94501 -38.54040   0.00000   0.90964
 177.94501 -38.54400   0.00000   0.88891
 177.94501 -38.54760   0.00000   0.88664
 177.94501 -38.55120   0.00000   0.93726
 177.94501 -38.55480   0.00000   0.91439
 177.94501 -38.55840   0.00000   0.89999
 177.94501 -38.56200   0.00000   0.90043
 177.94501 -38.56560   0.00000   0.84983
 177.94501 -38.56920   0.00000   0.88119
 177.94501 -38.57280   0.00000   0.89426
 177.94501 -38.57640   0.00000   0.90692
 177.94501 -38.58000   0.00000   0.94546
 177.94501 -38.58360   0.00000   0.93419
 177.94501 -38.58720   0.00000   0.90770
 177.94501 -38.59080   0.00000   0.91856
 177.94501 -38.59440   0.00000   0.92014
 177.94501 -38.59800   0.00000   0.91907
 177.94501 -38.60160   0.00000   0.92776
 177.94501 -38.60520   0.00000   0.92341
 177.95041 -38.40000   0.00000   1.03663
 177.95041 -38.40360   0.00000   1.07068
 177.95041 -38.40720   0.00000   1.04524
 177.95041 -38.41080   0.00000   1.03659
 177.95041 -38.41440   0.00000   1.05885
 177.95041 -38.41800   0.00000   1.03959
 177.95041 -38.42160   0.00000   1.03466
 177.95041 -38.42520   0.00000   1.02396
 177.95041 -38.42880   0.00000   0.99849
 177.95041 -38.43240   0.00000   0.89632
 177.95041 -38.43600   0.00000   0.92499
 177.95041 -38.43960   0.00000   0.83966
 177.95041 -38.44320   0.00000   0.85954
 177.95041 -38.44680   0.00000   0.87866
 177.95041 -38.45040   0.00000   0.93940
 177.95041 -38.45400   0.00000   0.94304
 177.95041 -38.45760   0.00000   0.95272
 177.95041 -38.46120   0.00000   0.93921
 177.95041 -38.46480   0.00000   0.91412
 177.95041 -38.46840   0.00000   0.94463
 177.95041 -38.47200   0.00000   0.92794
 177.95041 -38.47560   0.00000   0.92985
 177.95041 -38.47920   0.00000   0.89470
 177.95041 -38.48280   0.00000   0.89357
 177.95041 -38.48640   0.00000   0.91054
 177.95041 -38.49000   0.00000   0.92632
 177.95041 -38.49360   0.00000   0.97395
 177.95041 -38.49720   0.00000   0.95951
 177.95041 -38.50080   0.00000   0.91034
 177.95041 -38.50440   0.00000   0.92763
 177.95041 -38.50800   0.00000   0.92018
 177.95041 -38.51160   0.00000   0.98666
 177.95041 -38.51520   0.00000   1.00224
 177.95041 -38.51880   0.00000   0.96734
 177.95041 -38.52240   0.00000   0.96768
 177.95041 -38.52600   0.00000   0.96309
 177.95041 -38.52960   0.00000   0.90412
 177.95041 -38.53320   0.00000   0.89425
 177.95041 -38.53680   0.00000   0.91239
 177.95041 -38.54040   0.00000   0.88586
 177.95041 -38.54400   0.00000   0.89589
 177.95041 -38.54760   0.00000   0.90568
 177.95041 -38.55120   0.00000   0.93146
 177.95041 -38.55480   0.00000   0.88966
 177.95041 -38.55840   0.00000   0.94752
 177.95041 -38.56200   0.00000   0.90965
 177.95041 -38.56560   0.00000   0.86287
 177.95041 -38.56920   0.00000   0.90100
 177.95041 -38.57280   0.00000   0.92796
 177.95041 -38.57640   0.00000   0.91810
 177.95041 -38.58000   0.00000   0.94716
 177.95041 -38.58360   0.00000   0.95278
 177.95041 -38.58720   0.00000   0.91322
 177.95041 -38.59080   0.00000   0.89982
 177.95041 -38.59440   0.00000   0.90115
 177.95041 -38.59800   0.00000   0.92720
 177.95041 -38.60160   0.00000   0.95857
 177.95041 -38.60520   0.00000   0.97280
 177.95581 -38.40000   0.00000   1.04786
 177.95581 -38.40360   0.00000   1.04541
 177.95581 -38.40720   0.00000   1.04196
 177.95581 -38.41080   0.00000   0.99977
 177.95581 -38.41440   0.00000   1.02836
 177.95581 -38.41800   0.00000   1.02396
 177.95581 -38.42160   0.00000   1.05124
 177.95581 -38.42520   0.00000   1.00191
 177.95581 -38.42880   0.00000   0.97495
 177.95581 -38.43240   0.00000   0.94138
 177.95581 -38.43600   0.00000   0.90975
 177.95581 -38.43960   0.00000   0.86031
 177.95581 -38.44320   0.00000   0.85976
 177.95581 -38.44680   0.00000   0.89982
 177.95581 -38.45040   0.00000   0.94640
 177.95581 -38.45400   0.00000   0.98651
 177.95581 -38.45760   0.00000   0.93313
 177.95581 -38.46120   0.00000   0.94371
 177.95581 -38.46480   0.00000   0.94122
 177.95581 -38.46840   0.00000   0.93684
 177.95581 -38.47200   0.00000   0.93295
 177.95581 -38.47560   0.00000   0.97159
